Column1,id,county_new,county,year,NO2_annualMean,NO2_hrOver200,NO_annualMean,O3_annualMean,O3_daysOver120,O3_dailyMaxAnnualMean,O3_dailyHourlyMax,O3_daily8HrMax,PM10_annualMean,PM10_daysOver50,PM2_5_annualMean,BL,EWZ,Shape__Area,death_rate,cases,deaths,cases_per_100k,deaths_per_100k,fully_vaccinated,Population_density,NO2_totMean,NO_totMean,O3_totMean,PM10_totMean,PM2_5_totMean
4232,209,Mecklenburg-Strelitz,LK Mecklenburgische Seenplatte,2012,6.667268,0,1.068473,55.1775,2.068710635,76.56085626,179.6925158,162.5754049,14.713,8,13.20292551,Mecklenburg-Vorpommern,258057,5500547133,1.592417062,10550,168,4088.24407,65.10189609,0.665,46.91478752,6.8865915,0.96490952,56.217782,15.839561,12.44529673
4233,209,Mecklenburg-Strelitz,LK Mecklenburgische Seenplatte,2013,6.620295,0,0.8316287,58.81437,0,78.15315,163.6,149.3625,13.70558,0,13.00358636,Mecklenburg-Vorpommern,258057,5500547133,1.592417062,10550,168,4088.24407,65.10189609,0.665,46.91478752,6.8865915,0.96490952,56.217782,15.839561,12.44529673
4234,209,Mecklenburg-Strelitz,LK Mecklenburgische Seenplatte,2014,6.819915,0,1.164841,51.3793,0,70.76625,158.17,148.7688,18.27736,6,13.30292885,Mecklenburg-Vorpommern,258057,5500547133,1.592417062,10550,168,4088.24407,65.10189609,0.665,46.91478752,6.8865915,0.96490952,56.217782,15.839561,12.44529673
4235,209,Mecklenburg-Strelitz,LK Mecklenburgische Seenplatte,2015,6.224228,0,1.059993,52.76563,0,70.56441,144.97,134.1637,16.26418,5,13.06145092,Mecklenburg-Vorpommern,258057,5500547133,1.592417062,10550,168,4088.24407,65.10189609,0.665,46.91478752,6.8865915,0.96490952,56.217782,15.839561,12.44529673
4236,209,Mecklenburg-Strelitz,LK Mecklenburgische Seenplatte,2016,7.413624,0,0.8634106,52.03099,0,70.75352,236.95,172.0887,15.88761,4,11.84062,Mecklenburg-Vorpommern,258057,5500547133,1.592417062,10550,168,4088.24407,65.10189609,0.665,46.91478752,6.8865915,0.96490952,56.217782,15.839561,12.44529673
4237,209,Mecklenburg-Strelitz,LK Mecklenburgische Seenplatte,2017,6.64775,0,1.026168,54.74491,0,72.31299,135.77,126.0637,14.91856,6,11.00823,Mecklenburg-Vorpommern,258057,5500547133,1.592417062,10550,168,4088.24407,65.10189609,0.665,46.91478752,6.8865915,0.96490952,56.217782,15.839561,12.44529673
4238,209,Mecklenburg-Strelitz,LK Mecklenburgische Seenplatte,2018,6.736742,0,1.123138,62.86301,4,82.92573,181.59,174.3787,16.62738,5,11.64408,Mecklenburg-Vorpommern,258057,5500547133,1.592417062,10550,168,4088.24407,65.10189609,0.665,46.91478752,6.8865915,0.96490952,56.217782,15.839561,12.44529673
4239,209,Mecklenburg-Strelitz,LK Mecklenburgische Seenplatte,2019,6.02054,0,0.7117886,58.66425,3,77.57227,190.1,166.7,15.38643,2,10.63401,Mecklenburg-Vorpommern,258057,5500547133,1.592417062,10550,168,4088.24407,65.10189609,0.665,46.91478752,6.8865915,0.96490952,56.217782,15.839561,12.44529673
4240,366,Schönebeck,SK Magdeburg,2010,22.71508,0,5.884346,45.0114,1.168571125,75.14276307,179.2442168,161.7767355,17.82966525,5.035504285,19.11459,Sachsen-Anhalt,235775,200525598.6,1.954921803,8696,170,3688.262114,72.10264023,0.645,1175.785045,19.42214704,6.592124955,48.168362,19.4889511,15.678931
4241,366,Schönebeck,SK Magdeburg,2011,20.37553,0,6.121376,45.65749,1.283757894,75.32423002,179.3015836,161.8789376,17.95328577,7.573534672,18.3194,Sachsen-Anhalt,235775,200525598.6,1.954921803,8696,170,3688.262114,72.10264023,0.645,1175.785045,19.42214704,6.592124955,48.168362,19.4889511,15.678931
4242,366,Schönebeck,SK Magdeburg,2012,20.48527,0,5.292699,44.91496,1.391500857,75.49396989,179.3552431,161.974535,22.11939,2,14.63765,Sachsen-Anhalt,235775,200525598.6,1.954921803,8696,170,3688.262114,72.10264023,0.645,1175.785045,19.42214704,6.592124955,48.168362,19.4889511,15.678931
4243,366,Schönebeck,SK Magdeburg,2013,17.05430037,0.006372032,9.026050555,46.83221,0,71.8635,170.9955,156.1201,23.28225,2,14.86599,Sachsen-Anhalt,235775,200525598.6,1.954921803,8696,170,3688.262114,72.10264023,0.645,1175.785045,19.42214704,6.592124955,48.168362,19.4889511,15.678931
4244,366,Schönebeck,SK Magdeburg,2014,20.02114,0,6.402577,46.85988,0,71.26434,184.1245,172.2869,22.57994,8,19.16436,Sachsen-Anhalt,235775,200525598.6,1.954921803,8696,170,3688.262114,72.10264023,0.645,1175.785045,19.42214704,6.592124955,48.168362,19.4889511,15.678931
4245,366,Schönebeck,SK Magdeburg,2015,18.57573,0,5.477339,50.63924,1,75.41573,197.48,182.0064,19.6258,10,16.07361,Sachsen-Anhalt,235775,200525598.6,1.954921803,8696,170,3688.262114,72.10264023,0.645,1175.785045,19.42214704,6.592124955,48.168362,19.4889511,15.678931
4246,366,Schönebeck,SK Magdeburg,2016,19.82256,0,5.701491,47.77674,0,70.97022,160.7925,151.0028,19.65656,5,16.3669,Sachsen-Anhalt,235775,200525598.6,1.954921803,8696,170,3688.262114,72.10264023,0.645,1175.785045,19.42214704,6.592124955,48.168362,19.4889511,15.678931
4247,366,Schönebeck,SK Magdeburg,2017,18.91289,0,8.603581,47.33254,0,71.29549,140.284,126.2225,17.34049,10,13.28378,Sachsen-Anhalt,235775,200525598.6,1.954921803,8696,170,3688.262114,72.10264023,0.645,1175.785045,19.42214704,6.592124955,48.168362,19.4889511,15.678931
4248,366,Schönebeck,SK Magdeburg,2018,19.62353,0,9.051635,54.04438,0,79.31992,182.422,163.2559,19.06853,4,13.94722,Sachsen-Anhalt,235775,200525598.6,1.954921803,8696,170,3688.262114,72.10264023,0.645,1175.785045,19.42214704,6.592124955,48.168362,19.4889511,15.678931
4249,366,Schönebeck,SK Magdeburg,2019,16.63544,0,4.360155,52.61478,0,77.30876,188.83,177.225,15.4336,3,11.01581,Sachsen-Anhalt,235775,200525598.6,1.954921803,8696,170,3688.262114,72.10264023,0.645,1175.785045,19.42214704,6.592124955,48.168362,19.4889511,15.678931
4250,396,Torgau-Oschatz,LK Leipzig,2010,21.4113,0,3.525041,46.34449,1.758900303,76.07277645,179.5382201,162.3005186,21.41346,24,15.77251,Sachsen,258386,1652752071,1.865057597,20053,374,7760.869397,144.7446843,0.578,156.3368181,17.34860125,6.1877726,47.481261,18.1987618,12.9914894
4251,396,Torgau-Oschatz,LK Leipzig,2011,20.01402,0,4.544826,44.2578,1.923074867,76.3314195,179.6199844,162.4461862,18.42085797,9.352597658,15.54513,Sachsen,258386,1652752071,1.865057597,20053,374,7760.869397,144.7446843,0.578,156.3368181,17.34860125,6.1877726,47.481261,18.1987618,12.9914894
4252,396,Torgau-Oschatz,LK Leipzig,2012,18.63201,0,3.831084,44.82974,2.097986365,76.60697768,179.7070961,162.6013805,19.17493,15,13.21515,Sachsen,258386,1652752071,1.865057597,20053,374,7760.869397,144.7446843,0.578,156.3368181,17.34860125,6.1877726,47.481261,18.1987618,12.9914894
4253,396,Torgau-Oschatz,LK Leipzig,2013,18.24445245,0.007016053,2.890535,46.02955,0,72.76963,165.8175,156.0108,19.06124,11,13.82468,Sachsen,258386,1652752071,1.865057597,20053,374,7760.869397,144.7446843,0.578,156.3368181,17.34860125,6.1877726,47.481261,18.1987618,12.9914894
4254,396,Torgau-Oschatz,LK Leipzig,2014,16.74745,0,9.879557,45.53985,0,70.40777,166.436,153.2086,19.47466,24,14.60323,Sachsen,258386,1652752071,1.865057597,20053,374,7760.869397,144.7446843,0.578,156.3368181,17.34860125,6.1877726,47.481261,18.1987618,12.9914894
4255,396,Torgau-Oschatz,LK Leipzig,2015,16.25096,0,8.516915,49.83793,1.5,74.26677,217.1865,190.2064,18.29488,9,12.01758,Sachsen,258386,1652752071,1.865057597,20053,374,7760.869397,144.7446843,0.578,156.3368181,17.34860125,6.1877726,47.481261,18.1987618,12.9914894
4256,396,Torgau-Oschatz,LK Leipzig,2016,16.75701,0,8.256681,45.89812,0,69.45635,170.237,156.2341,17.55071,4,11.70765,Sachsen,258386,1652752071,1.865057597,20053,374,7760.869397,144.7446843,0.578,156.3368181,17.34860125,6.1877726,47.481261,18.1987618,12.9914894
4257,396,Torgau-Oschatz,LK Leipzig,2017,15.42123,0,8.468579,47.82321,0,71.81364,155.911,139.6434,16.40887,12,11.31931,Sachsen,258386,1652752071,1.865057597,20053,374,7760.869397,144.7446843,0.578,156.3368181,17.34860125,6.1877726,47.481261,18.1987618,12.9914894
4258,396,Torgau-Oschatz,LK Leipzig,2018,16.14477,0,8.002431,54.22993,1.5,81.13855,184.5635,177.206,18.24429,4,12.36343,Sachsen,258386,1652752071,1.865057597,20053,374,7760.869397,144.7446843,0.578,156.3368181,17.34860125,6.1877726,47.481261,18.1987618,12.9914894
4259,396,Torgau-Oschatz,LK Leipzig,2019,13.86281,0,3.962077,50.02199,0,75.32455,165.2295,158.3853,13.94372,2,9.546224,Sachsen,258386,1652752071,1.865057597,20053,374,7760.869397,144.7446843,0.578,156.3368181,17.34860125,6.1877726,47.481261,18.1987618,12.9914894
4260,354,Mansfelder Land,SK Halle,2010,21.35795,0,6.363804,46.18793,1.191014174,75.17812018,179.2553942,161.7966486,17.66863912,5.068311213,18.13423,Sachsen-Anhalt,237865,135764556.5,2.595550485,14024,364,5895.78122,153.0279781,0.645,1752.040489,19.24674323,9.526031697,48.512434,20.1605436,15.682095
4261,354,Mansfelder Land,SK Halle,2011,19.78153,0,6.989068,45.72463,1.311154494,75.36739103,179.315228,161.9032459,17.76161683,7.867835645,18.95278,Sachsen-Anhalt,237865,135764556.5,2.595550485,14024,364,5895.78122,153.0279781,0.645,1752.040489,19.24674323,9.526031697,48.512434,20.1605436,15.682095
4262,354,Mansfelder Land,SK Halle,2012,19.72046,0,4.948228,46.85252,1.437432646,75.56633151,179.3781187,162.0152891,22.30294,2,14.99128,Sachsen-Anhalt,237865,135764556.5,2.595550485,14024,364,5895.78122,153.0279781,0.645,1752.040489,19.24674323,9.526031697,48.512434,20.1605436,15.682095
4263,354,Mansfelder Land,SK Halle,2013,17.04170229,0.006365215,9.023080967,47.05553,0,73.01696,176.516,162.2978,25.44445,3,15.49717,Sachsen-Anhalt,237865,135764556.5,2.595550485,14024,364,5895.78122,153.0279781,0.645,1752.040489,19.24674323,9.526031697,48.512434,20.1605436,15.682095
4264,354,Mansfelder Land,SK Halle,2014,20.88832,0,12.5366,46.44139,0,71.94327,176.246,164.1803,23.19334,9,19.07806,Sachsen-Anhalt,237865,135764556.5,2.595550485,14024,364,5895.78122,153.0279781,0.645,1752.040489,19.24674323,9.526031697,48.512434,20.1605436,15.682095
4265,354,Mansfelder Land,SK Halle,2015,20.13593,0,13.88246,50.36664,2,75.03802,211.0865,188.5393,20.0513,9,15.81251,Sachsen-Anhalt,237865,135764556.5,2.595550485,14024,364,5895.78122,153.0279781,0.645,1752.040489,19.24674323,9.526031697,48.512434,20.1605436,15.682095
4266,354,Mansfelder Land,SK Halle,2016,18.95027,0,11.53548,48.14628,0,72.21453,180.7995,152.3926,19.78877,6,15.72946,Sachsen-Anhalt,237865,135764556.5,2.595550485,14024,364,5895.78122,153.0279781,0.645,1752.040489,19.24674323,9.526031697,48.512434,20.1605436,15.682095
4267,354,Mansfelder Land,SK Halle,2017,18.39701,0,12.08625,47.89886,0,72.32554,158.5825,139.5073,17.93781,13,12.78358,Sachsen-Anhalt,237865,135764556.5,2.595550485,14024,364,5895.78122,153.0279781,0.645,1752.040489,19.24674323,9.526031697,48.512434,20.1605436,15.682095
4268,354,Mansfelder Land,SK Halle,2018,19.45269,0,12.46262,54.19211,0,81.18936,183.173,175.8843,21.2404,13,14.71959,Sachsen-Anhalt,237865,135764556.5,2.595550485,14024,364,5895.78122,153.0279781,0.645,1752.040489,19.24674323,9.526031697,48.512434,20.1605436,15.682095
4269,354,Mansfelder Land,SK Halle,2019,16.74157,0,5.432726,52.25845,1,77.57993,182.37,172.1125,16.21617,5,11.12229,Sachsen-Anhalt,237865,135764556.5,2.595550485,14024,364,5895.78122,153.0279781,0.645,1752.040489,19.24674323,9.526031697,48.512434,20.1605436,15.682095
4270,376,Plauen Städte,SK Chemnitz,2010,26.74631,0,9.053577,47.13927,1.297955973,75.34659788,179.3086547,161.8915352,21.17349,14,13.63725647,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4271,376,Plauen Städte,SK Chemnitz,2011,26.84058,0,12.5449,45.1725,1.44000055,75.57037703,179.3793976,162.0175675,22.0975,23,13.65441477,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4272,376,Plauen Städte,SK Chemnitz,2012,23.64018,0,8.937303,46.3623,1.582848379,75.79542162,179.4505405,162.1443125,19.07418,11,13.47078684,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4273,376,Plauen Städte,SK Chemnitz,2013,18.1374868,0.006958171,7.981602,46.99549,0,74.26254,173.41,166.7006,20.05263,13,13.38214632,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4274,376,Plauen Städte,SK Chemnitz,2014,22.51048,0,15.73803,49.29235,0,74.1883,170.377,147.536,19.71836,21,13.60184173,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4275,376,Plauen Städte,SK Chemnitz,2015,21.74406,0,16.42893,54.78544,6,79.46632,192.604,174.8264,17.27967,3,13.18296139,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4276,376,Plauen Städte,SK Chemnitz,2016,22.05621,0,14.46554,48.68141,0,72.96098,178.258,163.2962,16.12693,2,13.17670094,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4277,376,Plauen Städte,SK Chemnitz,2017,14.07608,0,8.533123,51.75432,0,76.97584,162.555,151.898,13.4197,4,13.20087741,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4278,376,Plauen Städte,SK Chemnitz,2018,13.01988,0,6.072065,57.81811,1,85.76592,178.378,165.6207,15.59158,3,13.32357253,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4279,376,Plauen Städte,SK Chemnitz,2019,12.22209,0,2.781842,55.94291,0,81.91156,166.606,158.2206,14.36388,2,12.8085819,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4280,220,Uecker-Randow,LK Vorpommern-Greifswald,2010,7.960412,0,0.9591592,54.82155,0.557856676,74.18063442,178.9400609,161.2348652,19.71537,24,12.12957976,Mecklenburg-Vorpommern,235773,3800115512,2.437623112,12184,297,5167.682474,125.9686224,0.665,62.04364031,7.1037262,1.18128433,54.530159,18.298266,12.1127002
4281,220,Uecker-Randow,LK Vorpommern-Greifswald,2011,6.252725,0,1.124185,56.76101,0.602310677,74.25066792,178.9622005,161.274308,20.3329,27,12.32420393,Mecklenburg-Vorpommern,235773,3800115512,2.437623112,12184,297,5167.682474,125.9686224,0.665,62.04364031,7.1037262,1.18128433,54.530159,18.298266,12.1127002
4282,220,Uecker-Randow,LK Vorpommern-Greifswald,2012,6.981661,0,1.0785,51.99929,0.654245315,74.33248652,178.9880656,161.3203882,16.96094,9,12.12072133,Mecklenburg-Vorpommern,235773,3800115512,2.437623112,12184,297,5167.682474,125.9686224,0.665,62.04364031,7.1037262,1.18128433,54.530159,18.298266,12.1127002
4283,220,Uecker-Randow,LK Vorpommern-Greifswald,2013,6.197663,0,0.802268,61.66141,3,85.97315,184.1,165.9,17.76587,10,12.00535605,Mecklenburg-Vorpommern,235773,3800115512,2.437623112,12184,297,5167.682474,125.9686224,0.665,62.04364031,7.1037262,1.18128433,54.530159,18.298266,12.1127002
4284,220,Uecker-Randow,LK Vorpommern-Greifswald,2014,8.028033,0,1.026476,52.20657,0,75.77781,180.98,165.8675,22.01109,19,12.18618335,Mecklenburg-Vorpommern,235773,3800115512,2.437623112,12184,297,5167.682474,125.9686224,0.665,62.04364031,7.1037262,1.18128433,54.530159,18.298266,12.1127002
4285,220,Uecker-Randow,LK Vorpommern-Greifswald,2015,7.446452,0,1.043996,55.15467,1,78.27047,180.89,164.0387,18.18546,9,12.03453762,Mecklenburg-Vorpommern,235773,3800115512,2.437623112,12184,297,5167.682474,125.9686224,0.665,62.04364031,7.1037262,1.18128433,54.530159,18.298266,12.1127002
4286,220,Uecker-Randow,LK Vorpommern-Greifswald,2016,7.795585,0,1.368113,49.78658,0,72.23295,152.6,143.6637,17.22389,5,12.66249,Mecklenburg-Vorpommern,235773,3800115512,2.437623112,12184,297,5167.682474,125.9686224,0.665,62.04364031,7.1037262,1.18128433,54.530159,18.298266,12.1127002
4287,220,Uecker-Randow,LK Vorpommern-Greifswald,2017,6.820177,0,1.447845,51.45416,0,72.32854,137.69,134.175,17.1091,12,12.38355,Mecklenburg-Vorpommern,235773,3800115512,2.437623112,12184,297,5167.682474,125.9686224,0.665,62.04364031,7.1037262,1.18128433,54.530159,18.298266,12.1127002
4288,220,Uecker-Randow,LK Vorpommern-Greifswald,2018,8.060553,0,2.035959,57.67961,1,82.18019,168.22,162.0987,19.21466,10,12.92918,Mecklenburg-Vorpommern,235773,3800115512,2.437623112,12184,297,5167.682474,125.9686224,0.665,62.04364031,7.1037262,1.18128433,54.530159,18.298266,12.1127002
4289,220,Uecker-Randow,LK Vorpommern-Greifswald,2019,5.494001,0,0.9263421,53.77674,0,75.18571,168.9,155.5625,14.46338,7,10.3512,Mecklenburg-Vorpommern,235773,3800115512,2.437623112,12184,297,5167.682474,125.9686224,0.665,62.04364031,7.1037262,1.18128433,54.530159,18.298266,12.1127002
4290,373,Freiberg,SK Chemnitz,2010,26.74631,0,9.053577,47.13927,1.297955973,75.34659788,179.3086547,161.8915352,21.17349,14,13.63725647,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4291,373,Freiberg,SK Chemnitz,2011,26.84058,0,12.5449,45.1725,1.44000055,75.57037703,179.3793976,162.0175675,22.0975,23,13.65441477,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4292,373,Freiberg,SK Chemnitz,2012,23.64018,0,8.937303,46.3623,1.582848379,75.79542162,179.4505405,162.1443125,19.07418,11,13.47078684,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4293,373,Freiberg,SK Chemnitz,2013,18.1374868,0.006958171,7.981602,46.99549,0,74.26254,173.41,166.7006,20.05263,13,13.38214632,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4294,373,Freiberg,SK Chemnitz,2014,22.51048,0,15.73803,49.29235,0,74.1883,170.377,147.536,19.71836,21,13.60184173,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4295,373,Freiberg,SK Chemnitz,2015,21.74406,0,16.42893,54.78544,6,79.46632,192.604,174.8264,17.27967,3,13.18296139,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4296,373,Freiberg,SK Chemnitz,2016,22.05621,0,14.46554,48.68141,0,72.96098,178.258,163.2962,16.12693,2,13.17670094,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4297,373,Freiberg,SK Chemnitz,2017,14.07608,0,8.533123,51.75432,0,76.97584,162.555,151.898,13.4197,4,13.20087741,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4298,373,Freiberg,SK Chemnitz,2018,13.01988,0,6.072065,57.81811,1,85.76592,178.378,165.6207,15.59158,3,13.32357253,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4299,373,Freiberg,SK Chemnitz,2019,12.22209,0,2.781842,55.94291,0,81.91156,166.606,158.2206,14.36388,2,12.8085819,Sachsen,244401,221390784.1,2.62557609,21481,564,8789.243907,230.7682865,0.578,1103.934841,20.09933568,10.2536912,50.39441,17.889792,13.34391403
4300,385,Löbau-Zittau,LK Görlitz,2010,14.4726,0,2.199401,53.05273,1.500447276,75.6656057,179.409502,162.0712002,22.22759,42,14.89748189,Sachsen,250558,2117875652,4.463451985,26773,1195,10685.3503,476.93548,0.578,118.3062848,12.5254761,4.259586,53.478469,19.427243,14.38943192
4301,385,Löbau-Zittau,LK Görlitz,2011,13.55338,0,2.104467,51.8376,1.63061886,75.87067995,179.4743317,162.186698,18.63305,25,14.9567157,Sachsen,250558,2117875652,4.463451985,26773,1195,10685.3503,476.93548,0.578,118.3062848,12.5254761,4.259586,53.478469,19.427243,14.38943192
4302,385,Löbau-Zittau,LK Görlitz,2012,11.19042,0,2.622059,52.91842,1.791906194,76.12477442,179.5546581,162.3298038,18.46844,26,14.48190543,Sachsen,250558,2117875652,4.463451985,26773,1195,10685.3503,476.93548,0.578,118.3062848,12.5254761,4.259586,53.478469,19.427243,14.38943192
4303,385,Löbau-Zittau,LK Görlitz,2013,19.89338498,0.007908332,2.178633,52.79032,0,77.9288,174.4375,164.1067,21.19169,31,14.43267891,Sachsen,250558,2117875652,4.463451985,26773,1195,10685.3503,476.93548,0.578,118.3062848,12.5254761,4.259586,53.478469,19.427243,14.38943192
